,Metabolite,p_value,Ex,adj_p,reject
46,retinolvitaminA,0.09813326510791917,R,0.28259428974686496,False
47,serine,0.3487310852723523,R,0.5353266759892222,False
48,serotonin,0.8692878512571991,R,0.8738510420774469,False
49,myristate,0.4901773798129079,R,0.6451436815107402,False
50,uridine,0.0019521604707033082,R,0.05156396277788739,True
51,glutamate,0.5217353306365053,R,0.6716794340631312,False
52,glutamine,0.036594486414803486,R,0.16991920589726456,False
53,threonine,0.7230473184637889,R,0.7844960990697767,False
54,tryptophan,0.11587035206200783,R,0.305005806458756,False
55,valine,0.680779376663694,R,0.7581568636441738,False
56,pyridoxamine,0.07813048852142479,R,0.24833176019672776,False
57,glucose,0.0245330252569884,R,0.14482641730175747,False
58,betaine,0.2790769858839214,R,0.4749191136588504,False
59,cysteine,0.04826599045202698,R,0.1945881509802772,False
60,mannose,0.008957576346862155,R,0.10517921648159126,False
61,dimethylglycine,0.6506743178587464,R,0.7439052648952235,False
62,alanine,0.3069600804272989,R,0.4979284613682423,False
63,malonate,0.7839533661949037,R,0.8203665006902955,False
64,cytidine,0.26294275414169355,R,0.4619590588819662,False
65,adenine,0.6612752329382896,R,0.7482943126736378,False
66,maltose,0.9811184057568375,R,0.9234517663919499,False
67,asparagine,0.27204698417437034,R,0.4682876177023993,False
68,dihydroorotate,0.5952328903657561,R,0.7175812761336932,False
69,caprylate,0.12816484272495968,R,0.32508036267324214,False
70,pentadecanoate,0.2910853217760418,R,0.48366888607472464,False
71,hydroxyproline,0.42415171263987306,R,0.5972286186737581,False
72,xanthine,0.014091420943904967,R,0.1186156971761671,False
73,sarcosine,0.5938393741823835,R,0.7175812761336932,False
74,pantothenateVitaminB,0.32227621262674155,R,0.5095109333922748,False
75,pipecolate,0.1115698979756163,R,0.2991650456196883,False
76,glycerate,0.0485666341871057,R,0.1947750878917433,False
77,bilirubin,0.022614837140589636,R,0.1419915184400956,False
78,thyroxine,0.15427909504200246,R,0.3533811722123012,False
79,alphatocopherol,0.0016745499514294936,R,0.04854444726863845,True
80,Nacetylalanine,0.5704880362550517,R,0.6980732200820602,False
81,aminoisobutyrate,0.8484030707215546,R,0.863050135687531,False
82,citrate,0.51767285645467,R,0.6676417688405429,False
83,aminobutyrate,0.2642128542297606,R,0.46199131036216573,False
84,urate,0.026461863034528785,R,0.14772695265169986,False
85,gammaglutamylglutamine,0.13253575583958005,R,0.3306918207593431,False
86,butyrateisobutyrate,0.9752605980934905,R,0.9229734811203408,False
87,tigloylglycine,0.01615331296944027,R,0.12013046344263348,False
88,Nacetylneuraminate,0.11060595078237902,R,0.2983245010538815,False
89,Nacetylglucosaminylasparagine,0.581691015176232,R,0.7095148369824741,False
90,methyladenosine,0.2224426756587685,R,0.41762521949660947,False
91,glycerol,0.045684329593774844,R,0.18814084123027705,False
92,choline,0.17420397916497263,R,0.3676039890919257,False
93,gammaglutamylleucine,0.6699294599067289,R,0.7518150315768743,False
94,methoxytyrosine,0.3689336694495964,R,0.5519593570281072,False
95,arachidonoylethanolamide,0.15668727772252178,R,0.3536003295526101,False
96,palmitoylethanolamide,0.15970405147179292,R,0.35458928529679246,False
97,palmitoyllinoleoylGPI,0.019481447520175565,R,0.1320600778801282,False
98,palmitoyllinoleoylGPC,0.5531098397934318,R,0.6877956774054688,False
99,stearoylsphingomyelind,0.07866906368639599,R,0.24901034208173278,False
100,palmitoyloleoylGPC,0.3910209378418593,R,0.5683530140168201,False
101,biopterin,0.001352941885736316,R,0.04854444726863845,True
102,eicosapentaenoateEPAn,0.11360868016036753,R,0.3021675312598664,False
103,carnitine,0.2839203362981146,R,0.47736079056359376,False
104,hydroxylysine,0.2804617532604516,R,0.4749191136588504,False
105,pimelateCDC,0.07611534151799586,R,0.24529018754386803,False
106,glucuronate,0.054982980134257405,R,0.21058481391420586,False
107,glycerolphosphate,0.0024419979655451412,R,0.0575961896813234,True
108,glycerophosphorylcholineGPC,0.0351978698526673,R,0.16991920589726456,False
109,Nacetylglutamate,0.7036948676714765,R,0.7733576307551665,False
110,xanthosine,7.565198780593469e-05,R,0.01931647421978199,True
111,ribitol,0.009689320907899358,R,0.10517921648159126,False
112,gammaglutamylphenylalanine,0.7265401937930624,R,0.7857250208113773,False
113,palmitylGPCO,0.10289120699280935,R,0.2921130476173556,False
114,stearoylarachidonoylGPI,0.0010454778500251726,R,0.047939900384975496,True
115,sphingosinephosphate,0.09694308329335698,R,0.2812818250102706,False
116,dipalmitoylGPC,0.8960704409046233,R,0.8828782899127353,False
117,distearoylGPC,0.03588469118376907,R,0.16991920589726456,False
118,docosahexaenoateDHAn,0.07075480205677118,R,0.242231692325172,False
119,alphahydroxyisocaproate,0.4334865597111297,R,0.6037285540704097,False
120,isovalerateC,0.2686384616663087,R,0.46346185053241556,False
121,acetylcarnitineC,0.002649919898860119,R,0.0575961896813234,True
122,tartronatehydroxymalonate,0.26667577672832343,R,0.4621575678142438,False
123,oxalateethanedioate,0.3578670813927626,R,0.5428241274195171,False
124,adipate,0.020370872840940888,R,0.1368779701417607,False
125,homocitrulline,0.3791744369123716,R,0.5578123319118864,False
126,Nacetylglycine,0.1673504910219835,R,0.36053041672512337,False
127,ribonate,0.013056687891397108,R,0.11605505393669227,False
128,threonate,0.03351552415601682,R,0.16969840181556803,False
129,galactonate,0.07929766554295643,R,0.2499671267732701,False
130,indolepropionate,0.770488984110528,R,0.8118219557478191,False
131,pyridoxate,0.07455761365370805,R,0.2440646669176939,False
132,gammaglutamylvaline,0.24053051148881516,R,0.4391920364156873,False
133,hydroxysebacate,0.01583106749564484,R,0.12013046344263348,False
134,propionylglycineC,0.12744794182544736,R,0.3243359582667531,False
