,Metabolite,p_value,Ex,adj_p,reject
176,taurine,0.7901775581331676,R,0.9479738010671613,False
177,myristate,0.06612379506352103,R,0.7826693538188969,False
178,urea,0.16709008742143427,R,0.886600463868835,False
179,uridine,0.04994498012022974,R,0.7826693538188969,False
180,deoxyuridine,0.260977447011745,R,0.8980457111593855,False
181,transurocanate,0.5305700972999494,R,0.8980457111593855,False
182,glutamate,0.09634624062472591,R,0.8087588070199611,False
183,glutamine,0.5479658144634532,R,0.8980457111593855,False
184,threonine,0.5647842234074643,R,0.8980457111593855,False
185,tryptophan,0.9669627848814825,R,0.9907168367360863,False
186,valine,0.12191048755937885,R,0.8684034730257124,False
187,adenosine,0.43029468185028796,R,0.8980457111593855,False
188,mannose,0.343170178365485,R,0.8980457111593855,False
189,dimethylglycine,0.26779037227172714,R,0.8980457111593855,False
190,tyrosine,0.5387711691883672,R,0.8980457111593855,False
191,malonate,0.6563645840085921,R,0.9054675861658826,False
192,pseudouridine,0.5854046920575914,R,0.8980457111593855,False
193,pyruvate,0.45425850342420004,R,0.8980457111593855,False
194,uracil,0.4408312644342959,R,0.8980457111593855,False
195,cytidine,0.14773768741184312,R,0.886600463868835,False
196,thymidine,0.46061018612728966,R,0.8980457111593855,False
197,thiaminvitaminB,0.4495365077598812,R,0.8980457111593855,False
198,fructose,0.29437838397077104,R,0.8980457111593855,False
199,adenine,0.6097873071659734,R,0.9021406358308393,False
200,cytosine,0.26515835669987653,R,0.8980457111593855,False
201,caprate,0.47842232743656354,R,0.8980457111593855,False
202,margarate,0.025687096618758752,R,0.7354978547444136,False
203,nonadecanoate,0.1038191325351206,R,0.8179689230039804,False
204,arachidate,0.4545254991400133,R,0.8980457111593855,False
205,heptanoate,0.9202177392359653,R,0.9776615114539894,False
206,caproate,0.9196679334164994,R,0.9776615114539894,False
207,caprylate,0.2600272674762849,R,0.8980457111593855,False
208,pentadecanoate,0.05111129058720447,R,0.7826693538188969,False
209,hydroxyproline,0.5676799066569673,R,0.8980457111593855,False
210,allantoin,0.5267555908185495,R,0.8980457111593855,False
211,oxoproline,0.9396022329680763,R,0.9849013423120215,False
212,picolinate,0.019480569501549905,R,0.6816819288374507,False
213,pantothenateVitaminB,0.9476966447248173,R,0.9856045105138099,False
214,pipecolate,0.6147850254227007,R,0.9021406358308393,False
215,phosphoethanolaminePE,0.12764523650211235,R,0.8805169643353343,False
216,glycerate,0.7872122724223076,R,0.9479738010671613,False
217,ureidopropionate,0.5245947133666691,R,0.8980457111593855,False
218,Nacetylleucine,0.014846819540527632,R,0.6433621800895307,False
219,Nacetylmethionine,0.8468153619779468,R,0.9614497559574943,False
